listing_id,city,source,listing_name,neighbourhood,district,latitude,longitude,dist_km,dist_zone,dist_zone_encoded,host_id,host_since,host_tenure_days,host_is_superhost,is_superhost_int,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_multi_listing,host_has_profile_pic,host_identity_verified,host_type,property_type,room_type,room_type_encoded,is_entire_home,person_capacity,bedrooms,capacity_per_bedroom,beds,amenity_count,minimum_nights,maximum_nights,instant_bookable,instant_bookable_int,price_eur,log_price,availability_30,availability_60,availability_90,availability_365,availability_pressure,number_of_reviews,number_of_reviews_ltm,review_velocity_l30d,reviews_per_month,reviews_2024,reviews_2025,review_growth_24_25,review_scores_rating,review_scores_rating_norm,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_score_composite,estimated_occupancy_l365d,estimated_revenue_l365d,at_risk_host,license,kaggle_median_dist_km,kaggle_median_metro_dist_km,kaggle_median_attraction_norm,kaggle_median_restaurant_norm,kaggle_median_lifestyle,kaggle_median_satisfaction,kaggle_median_cleanliness,weekend_premium_pct,amenities_raw,listing_sentiment_score,has_sentiment,has_occupancy,has_revenue,original_row_source,enrichment_source_paris_iab_2025,paris_iab_2025_overlap,source_vintage,number_of_reviews_l30d,number_of_reviews_ly,calculated_host_listings_count,availability_365_calendar,availability_30_calendar,availability_60_calendar,availability_90_calendar,estimated_occupancy_l365d_calendar_proxy,price_eur_estimated,price_source,revenue_source,host_risk_score,xgb_price_training_eligible,prophet_training_eligible,sentiment_city_comparable,predicted_price_eur,actual_price_eur,underpricing_gap_eur,is_underpriced
875270837202375996,athens,inside_airbnb,Hermes - Acropolis Residence Apartment,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.9645304,23.7221407,1.649015035390347,near_1_3km,2,21396488,2014-09-16,4028.0,False,0,within an hour,1.0,0.99,8.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,2,42.0,1,365,True,1.0,45.0,3.828641396489095,9.0,29.0,59.0,327.0,38.0,6.0,1.0,0.0,0.21,1.0,0.0,-1.0,4.0,0.8,4.33,4.0,4.17,4.5,4.83,4.17,8.5714,6.0,270.0,1.0,00001973898,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Folding or convertible high chair"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Clothing storage: closet and wardrobe"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Stainless steel oven"", ""AC - split type ductless system"", ""Coffee maker: Nespresso"", ""Hot water"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""Free street parking"", ""Fire extinguisher"", ""Electric stove"", ""Cleaning products"", ""Wifi"", ""Freezer"", ""Toaster"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Body soap"", ""Lockbox"", ""Dining table"", ""Coffee"", ""42 inch HDTV"", ""Shower gel"", ""Private patio or balcony"", ""Crib"", ""Self check-in""]",0.3947333333333334,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,72.93,45.0,27.93,1
875887657933155725,athens,inside_airbnb,Executive 2BD Acropolis Apartment,ΝΕΟΣ ΚΟΣΜΟΣ,,37.96590769208699,23.732019602584188,1.0941072975126285,near_1_3km,2,505549267,2023-03-15,926.0,False,0,,,,15.0,1.0,1,True,semi_professional,Entire rental unit,Entire home/apt,2,1.0,5,2.0,2.5,3,33.0,2,60,True,1.0,59.0,4.0943445622221,11.0,38.0,68.0,343.0,22.0,115.0,48.0,7.0,3.92,48.0,38.0,-0.2083333333333333,4.84,0.968,4.92,4.9,4.8,4.93,4.88,4.9,9.7629,255.0,15045.0,1.0,00001917719,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Clothing storage"", ""Patio or balcony"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Washer"", ""Freezer"", ""Body soap"", ""Dining table"", ""Coffee"", ""Shower gel""]",0.652535,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,84.26,59.0,25.26,1
876707444092030037,athens,inside_airbnb,5-minute walk from Evangelismos metro station,ΛΥΚΑΒΗΤΤΟΣ,,37.9804097,23.746002,1.1234163799684287,near_1_3km,2,511526859,2023-04-24,886.0,True,1,a few days or more,0.44,1.0,3.0,1.0,1,True,semi_professional,Entire rental unit,Entire home/apt,2,1.0,3,1.0,3.0,1,17.0,10,180,True,1.0,70.0,4.262679877041316,5.0,5.0,5.0,267.0,98.0,8.0,1.0,0.0,0.34,4.0,1.0,-0.75,4.88,0.976,4.88,4.88,5.0,5.0,4.88,4.38,9.6857,20.0,1400.0,0.0,00002661501,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Essentials"", ""Wifi"", ""Washer"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Drying rack for clothing"", ""TV"", ""Refrigerator"", ""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Self check-in"", ""Fire extinguisher"", ""Hot water""]",0.68165,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,87.72,70.0,17.72,1
877294337306373365,athens,inside_airbnb,Hip And Fun in Athens Apt A,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98507,23.73359,1.069406983183285,near_1_3km,2,748818,2011-06-27,5205.0,False,0,within an hour,1.0,0.99,62.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,2,25.0,1,1125,True,1.0,48.0,3.8918202981106265,22.0,46.0,76.0,351.0,14.0,9.0,4.0,0.0,0.31,2.0,3.0,0.5,4.33,0.866,4.33,4.67,4.78,4.67,4.56,4.33,9.0486,24.0,1152.0,1.0,00002016481,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Dishwasher"", ""Pets allowed"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Hot water"", ""Elevator"", ""Microwave"", ""TV"", ""Air conditioning"", ""Wifi"", ""Lockbox"", ""Body soap"", ""Crib"", ""Self check-in""]",0.0832333333333333,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,71.01,48.0,23.01,1
877301058575637035,athens,inside_airbnb,Sunny Apartment in Koukaki / Excellent spot,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96309,23.72379,1.6839482142854252,near_1_3km,2,10121504,2013-11-19,4329.0,True,1,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,3,64.0,3,120,True,1.0,86.0,4.465908118654584,27.0,57.0,68.0,277.0,88.0,8.0,1.0,0.0,0.28,2.0,0.0,-1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.88,9.9657,6.0,516.0,0.0,00002452982,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Park view"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix"", ""Wine glasses"", ""Outdoor furniture"", ""Croner stainless steel oven"", ""Bed linens"", ""Ceiling fan"", ""Dishwasher"", ""KORRES shampoo"", ""Room-darkening shades"", ""Smeg stainless steel gas stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Books and reading material"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Hot water"", ""Coffee maker: drip coffee maker, espresso machine, french press, Nespresso"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Ethernet connection"", ""Drying rack for clothing"", ""Mosquito net"", ""Liebherr refrigerator"", ""Free street parking"", ""Fire extinguisher"", ""KORRES body soap"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Trash compactor"", ""Central heating"", ""Free washer \u2013 In unit"", ""KRK studio monitor high end stereo speakers sound system with Bluetooth and aux"", ""Toaster"", ""Single level home"", ""Lockbox"", ""City skyline view"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Self check-in""]",0.68725,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,108.31,86.0,22.31,1
877382653179360879,athens,inside_airbnb,Hip And Fun in Athens Apt B,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.98354848153626,23.731467558880745,0.9414066049246076,centre_0_1km,3,748818,2011-06-27,5205.0,False,0,within an hour,1.0,0.99,62.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,2,27.0,1,1125,True,1.0,43.0,3.784189633918261,24.0,54.0,84.0,359.0,6.0,17.0,10.0,3.0,0.58,4.0,10.0,1.5,4.35,0.8699999999999999,4.47,4.35,4.88,4.94,4.59,4.47,9.1571,60.0,2580.0,1.0,00002016481,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Dishwasher"", ""Pets allowed"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Hot water"", ""Elevator"", ""Microwave"", ""TV"", ""Air conditioning"", ""Wifi"", ""Freezer"", ""Toaster"", ""Lockbox"", ""Body soap"", ""Crib"", ""Self check-in""]",0.5235705882352941,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,58.04,43.0,15.04,1
878155866418998955,athens,inside_airbnb,Spacious central apartment w h free parking spaces,ΝΕΟΣ ΚΟΣΜΟΣ,,37.961438133975776,23.728328838838262,1.6633279911233143,near_1_3km,2,4777984,2013-01-20,4632.0,True,1,within an hour,0.98,1.0,10.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,8,3.0,2.6666666666666665,3,60.0,2,365,True,1.0,91.0,4.5217885770490405,12.0,16.0,16.0,274.0,91.0,32.0,10.0,1.0,1.19,13.0,6.0,-0.5384615384615384,4.91,0.982,4.81,4.81,4.97,4.81,4.94,4.88,9.7514,60.0,5460.0,0.0,00003042575,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Free carport on premises \u2013 2 spaces"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Smoke alarm"", ""Private patio or balcony"", ""Pets allowed"", ""Hair dryer"", ""Artisti Italiani body soap"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Portable fans"", ""Long term stays allowed"", ""Stainless steel electric stove"", ""Extra pillows and blankets"", ""Iron"", ""Crib - available upon request"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Blue sky shampoo"", ""Private entrance"", ""32 inch HDTV"", ""Hot water"", ""First aid kit"", ""Microwave"", ""Ethernet connection"", ""Drying rack for clothing"", ""Fireplace guards"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Stainless steel double oven"", ""Breakfast"", ""Indoor fireplace"", ""Freezer"", ""Central heating"", ""Free washer \u2013 In unit"", ""Toaster"", ""Single level home"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: closet, wardrobe, and dresser"", ""Baking sheet"", ""Blender"", ""Shower gel"", ""Carbon monoxide alarm"", ""Dining table"", ""Coffee""]",0.459165,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,164.33,91.0,73.33,1
878156353705370159,athens,inside_airbnb,Mon3    The magnificent flat 1 Parthenon,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97404,23.73103,0.3681765925431971,centre_0_1km,3,4777984,2013-01-20,4632.0,True,1,within an hour,0.98,1.0,10.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,3,1.0,3.0,3,59.0,2,365,True,1.0,106.0,4.672828834461906,5.0,14.0,32.0,302.0,63.0,123.0,57.0,5.0,4.29,46.0,43.0,-0.0652173913043478,4.79,0.958,4.88,4.79,4.92,4.92,4.93,4.77,9.7143,255.0,27030.0,0.0,00003137515,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Private patio or balcony"", ""Room-darkening shades"", ""Smoke alarm"", ""Pets allowed"", ""Hair dryer"", ""Artisti Italiani body soap"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Portable fans"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Iron"", ""Crib - available upon request"", ""Dishes and silverware"", ""Portable heater"", ""Private entrance"", ""Hot water"", ""32 inch HDTV"", ""Blue Sky shampoo"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Ethernet connection"", ""Mountain view"", ""Drying rack for clothing"", ""Mosquito net"", ""Fireplace guards"", ""Fire extinguisher"", ""Electric stove"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Stainless steel double oven"", ""Indoor fireplace"", ""Freezer"", ""Central heating"", ""Free washer \u2013 In unit"", ""Toaster"", ""Central air conditioning"", ""City skyline view"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Private hot tub"", ""Shower gel"", ""Carbon monoxide alarm""]",0.6167,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,124.79,106.0,18.79,1
878335831934757384,athens,inside_airbnb,Pagrati Green Studio,ΓΟΥΒΑ,,37.96000386424393,23.743009753525257,1.8673459892053696,near_1_3km,2,195358809,2018-06-13,2662.0,False,0,within an hour,1.0,0.98,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,3,1.0,3.0,1,2.0,3,60,True,1.0,44.0,3.80666248977032,0.0,0.0,0.0,61.0,304.0,0.0,0.0,0.0,0.0,,,,4.87,0.974,4.9,4.89,4.94,4.96,4.83,4.83,9.7771,0.0,0.0,0.0,00002044064,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Refrigerator"", ""Wifi""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,0,1,59.87,44.0,15.87,1
878720886014245897,athens,inside_airbnb,Comfortable & Cozy Apartment,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.993009636768114,23.72413829191167,2.159597769678585,near_1_3km,2,129845105,2017-05-11,3060.0,False,0,,,,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,5,1.0,5.0,3,33.0,2,365,True,1.0,58.0,4.07753744390572,29.0,59.0,89.0,364.0,1.0,0.0,0.0,0.0,0.0,,,,4.87,0.974,4.9,4.89,4.94,4.96,4.83,4.83,9.7771,0.0,0.0,1.0,00000396613,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Room-darkening shades"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Lockbox"", ""Coffee maker: drip coffee maker"", ""Self check-in""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,78.61,58.0,20.61,1
879506068255612972,athens,inside_airbnb,3 Unique Apartments - 1 Building - Rooftop! EP9BGU,ΚΕΡΑΜΕΙΚΟΣ,,37.9800567,23.7235141,1.111416481797677,near_1_3km,2,1418201,2011-11-17,5062.0,True,1,within an hour,1.0,1.0,28.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,12,5.0,2.4,6,48.0,2,365,False,0.0,297.0,5.697093486505405,2.0,12.0,34.0,278.0,87.0,7.0,3.0,0.0,0.31,3.0,3.0,0.0,4.71,0.942,4.86,4.71,5.0,4.86,4.57,4.71,9.5486,18.0,5346.0,0.0,00001855223,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Oven"", ""Wifi \u2013 12 Mbps"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoke alarm"", ""Pets allowed"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker: french press"", ""AC - split type ductless system"", ""Clothing storage"", ""Folding or convertible high chair - available upon request"", ""Babysitter recommendations"", ""Host greets you"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""TV"", ""Paid parking lot off premises"", ""Luggage dropoff allowed"", ""Free washer"", ""Fire extinguisher"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Cleaning products"", ""Outdoor dining area"", ""Freezer"", ""Central heating"", ""Toaster"", ""Body soap"", ""City skyline view"", ""Dining table"", ""Baking sheet"", ""Coffee""]",0.6467428571428572,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,318.46,297.0,21.46,1
881229368424869904,athens,inside_airbnb,"A&N Athens Luxury Apartments-Ermou, withBalcony403",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.976405,23.7305377,0.3869127326579862,centre_0_1km,3,296435475,2019-09-20,2198.0,True,1,within an hour,0.95,1.0,19.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,3,1.0,3.0,1,45.0,1,365,True,1.0,120.0,4.795790545596741,1.0,8.0,23.0,103.0,262.0,26.0,3.0,0.0,0.97,19.0,2.0,-0.8947368421052632,4.88,0.976,5.0,5.0,4.92,4.73,4.92,4.92,9.82,18.0,2160.0,1.0,00002035588,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Kitchen"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""50 inch HDTV with standard cable"", ""Shampoo"", ""Extra pillows and blankets"", ""Safe"", ""Iron"", ""Dishes and silverware"", ""Keypad"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Drying rack for clothing"", ""Free washer"", ""Fire extinguisher"", ""Electric stove"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Freezer"", ""Exterior security cameras on property"", ""Body soap"", ""Coffee maker: espresso machine"", ""Dining table"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Crib"", ""Self check-in""]",0.71927,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,139.73,120.0,19.73,1
881278306030397881,athens,inside_airbnb,Thissio Apartment Philoxenia,ΘΗΣΕΙΟ,,37.9754938,23.7146224,1.7686084749063764,near_1_3km,2,132414477,2017-05-29,3042.0,True,1,within an hour,1.0,1.0,1.0,0.0,1,True,casual,Entire condo,Entire home/apt,2,1.0,5,2.0,2.5,3,52.0,2,1125,False,0.0,64.0,4.174387269895637,18.0,23.0,23.0,195.0,170.0,72.0,21.0,1.0,2.48,22.0,19.0,-0.1363636363636363,4.99,0.998,4.99,4.9,4.94,4.97,4.9,4.97,9.9029,126.0,8064.0,0.0,00001927920,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Pack \u2019n play/Travel crib - available upon request"", ""Baby bath - available upon request"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Heating - split type ductless system"", ""\u03a3\u03b1\u03bc\u03c0\u03bf\u03c5\u03ac\u03bd, \u03bc\u03b1\u03bb\u03b1\u03ba\u03c4\u03b9\u03ba\u03ae \u03ba\u03c1\u03ad\u03bc\u03b1 \u03bc\u03b1\u03bb\u03bb\u03b9\u03ce\u03bd, \u03b1\u03c6\u03c1\u03cc\u03bb\u03bf\u03c5\u03c4\u03c1\u03bf, \u03b1\u03c4\u03bf\u03bc\u03b9\u03ba\u03ac \u03c3\u03b1\u03c0\u03bf\u03c5\u03bd\u03ac\u03ba\u03b9\u03b1, \u03b1\u03c4\u03bf\u03bc\u03b9\u03ba\u03ac \u03bc\u03c0\u03bf\u03c5\u03ba\u03b1\u03bb\u03ac\u03ba\u03b9\u03b1 \u03c3\u03b1\u03bc\u03c0\u03bf\u03c5\u03ac\u03bd, \u03b1\u03c4\u03bf\u03bc\u03b9\u03ba\u03ac \u03bc\u03c0\u03bf\u03c5\u03ba\u03b1\u03bb\u03ac\u03ba\u03b9\u03b1 \u03b1\u03c6\u03c1\u03cc\u03bb\u03bf\u03c5\u03c4\u03c1\u03bf\u03c5. body soap"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Folding or convertible high chair - available upon request"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Ethernet connection"", ""Drying rack for clothing"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Electric stove"", ""Cleaning products"", ""Wifi"", ""Breakfast"", ""Central heating"", ""Lockbox"", ""Whirlpool refrigerator"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Clothing storage: closet, wardrobe, and dresser"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Self check-in""]",0.279165,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,93.07,64.0,29.07,1
881838003115429828,athens,inside_airbnb,Novel Acropolis Apartment,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96244,23.72145,1.865049046970232,near_1_3km,2,512643144,2023-05-01,879.0,False,0,within an hour,0.93,1.0,4.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,2,1.0,2.0,1,25.0,2,365,True,1.0,42.0,3.7612001156935615,22.0,52.0,82.0,349.0,16.0,10.0,10.0,1.0,2.7,0.0,10.0,10.0,3.8,0.76,4.1,3.6,4.0,3.9,4.5,4.1,8.0,60.0,2520.0,1.0,00002740414,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Oven"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Hot water"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Fire extinguisher"", ""Wifi"", ""Heating"", ""Lockbox"", ""Body soap"", ""Coffee maker: drip coffee maker"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Self check-in""]",0.19235,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,58.57,42.0,16.57,1
881922609059869833,athens,inside_airbnb,12min to Acropolis-Eclectic home,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9756262,23.7306121,0.3673458875418951,centre_0_1km,3,144446787,2017-08-05,2974.0,True,1,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire condo,Entire home/apt,2,1.0,2,1.0,2.0,1,44.0,1,1125,True,1.0,69.0,4.248495242049359,1.0,6.0,21.0,264.0,101.0,248.0,95.0,13.0,8.5,100.0,74.0,-0.26,4.96,0.992,4.96,4.98,4.96,5.0,4.98,4.97,9.9457,255.0,17595.0,0.0,00002995075,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Bidet"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Bathtub"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Stainless steel oven"", ""Clothing storage"", ""Portable heater"", ""Coffee maker: Nespresso"", ""Record player"", ""Paid parking garage off premises"", ""Hot water"", ""First aid kit"", ""Induction stove"", ""Elevator"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Pocket wifi"", ""Freezer"", ""Lockbox"", ""Body soap"", ""Central air conditioning"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Self check-in""]",0.9031749999999998,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,108.33,69.0,39.33,1
