listing_id,neighbourhood,risk_probability,high_risk_flag,risk_band
32649918,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9374,1,High
32650034,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.876,1,High
32650458,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9229,1,High
32663763,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4168,0,Moderate
32663867,ΝΕΟΣ ΚΟΣΜΟΣ,0.8485,1,High
32676418,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,0.6182,0,Moderate
32677196,ΑΚΡΟΠΟΛΗ,0.2439,0,Low
32677573,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0941,0,Low
32681558,ΑΝΩ ΠΑΤΗΣΙΑ,0.9768,1,High
32681946,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.6382,0,Moderate
32686280,ΓΟΥΔΙ,0.3762,0,Low
32706564,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5215,0,Moderate
32706567,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8565,1,High
32708796,ΘΗΣΕΙΟ,0.4917,0,Moderate
32735001,ΝΕΟΣ ΚΟΣΜΟΣ,0.1187,0,Low
32744430,ΖΑΠΠΕΙΟ,0.7111,1,High
32797246,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4403,0,Moderate
32811122,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1875,0,Low
32814756,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9782,1,High
32826430,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9893,1,High
32832202,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9837,1,High
32840421,ΖΑΠΠΕΙΟ,0.9402,1,High
32877064,ΠΑΓΚΡΑΤΙ,0.3835,0,Low
32883897,ΓΟΥΔΙ,0.5011,0,Moderate
32894636,ΖΑΠΠΕΙΟ,0.9387,1,High
32904842,ΚΟΛΩΝΑΚΙ,0.9061,1,High
32929381,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9954,1,High
32983117,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1585,0,Low
33010416,ΘΗΣΕΙΟ,0.1387,0,Low
33013896,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9888,1,High
33018544,ΠΑΤΗΣΙΑ,0.8354,1,High
33018721,ΑΚΡΟΠΟΛΗ,0.7217,1,High
33071601,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6668,0,Moderate
33072057,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3355,0,Low
33072369,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2807,0,Low
33079748,ΝΕΟΣ ΚΟΣΜΟΣ,0.4601,0,Moderate
33083330,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.994,1,High
33085069,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0634,0,Low
33092354,ΠΑΓΚΡΑΤΙ,0.3627,0,Low
33096812,ΑΜΠΕΛΟΚΗΠΟΙ,0.073,0,Low
33131028,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2389,0,Low
33133598,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5018,0,Moderate
33133767,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3237,0,Low
33134229,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2851,0,Low
33134411,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6194,0,Moderate
33145944,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.985,1,High
33148358,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0545,0,Low
33150113,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4935,0,Moderate
33151818,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.307,0,Low
33152222,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5309,0,Moderate
33152512,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4447,0,Moderate
33152755,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9918,1,High
33153675,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9489,1,High
33163418,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.449,0,Moderate
33174673,ΓΟΥΔΙ,0.1827,0,Low
33179520,ΑΚΡΟΠΟΛΗ,0.2243,0,Low
33209105,ΠΕΤΡΑΛΩΝΑ,0.0868,0,Low
33220972,ΑΜΠΕΛΟΚΗΠΟΙ,0.9795,1,High
33223592,ΝΙΡΒΑΝΑ,0.8464,1,High
33224318,ΝΙΡΒΑΝΑ,0.9542,1,High
33233083,ΘΗΣΕΙΟ,0.4496,0,Moderate
33233842,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3659,0,Low
33237776,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9903,1,High
33259933,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1884,0,Low
33266798,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3755,0,Low
33281038,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9824,1,High
33281969,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2982,0,Low
33282807,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9544,1,High
33284369,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9798,1,High
33287123,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9672,1,High
33311665,ΝΕΟΣ ΚΟΣΜΟΣ,0.9963,1,High
33338634,ΠΕΤΡΑΛΩΝΑ,0.7611,1,High
33345814,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.5047,0,Moderate
33391877,ΒΟΤΑΝΙΚΟΣ,0.0703,0,Low
33394636,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.6728,0,Moderate
33395090,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.5532,0,Moderate
33396369,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.5353,0,Moderate
33396807,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.6562,0,Moderate
33397194,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.7762,1,High
33409248,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9854,1,High
33419570,ΛΥΚΑΒΗΤΤΟΣ,0.4021,0,Moderate
33422034,ΣΤΑΔΙΟ,0.264,0,Low
33424805,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.6506,0,Moderate
33431074,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.5051,0,Moderate
33442591,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.8428,1,High
33459348,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1294,0,Low
33467390,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9896,1,High
33483889,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.7705,1,High
33484341,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.985,1,High
33485249,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.9938,1,High
33491649,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9867,1,High
33492452,ΘΗΣΕΙΟ,0.091,0,Low
33492568,ΝΕΟΣ ΚΟΣΜΟΣ,0.9834,1,High
33507487,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1107,0,Low
33509951,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9576,1,High
33515059,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1337,0,Low
33517068,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1897,0,Low
33518462,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1593,0,Low
33519495,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2395,0,Low
33521402,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2114,0,Low
33535483,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.4503,0,Moderate
33543408,ΠΑΓΚΡΑΤΙ,0.642,0,Moderate
33544954,ΑΚΡΟΠΟΛΗ,0.091,0,Low
33550020,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9862,1,High
33550210,ΑΚΡΟΠΟΛΗ,0.933,1,High
33565063,ΙΛΙΣΙΑ,0.4885,0,Moderate
33565942,ΑΚΡΟΠΟΛΗ,0.4421,0,Moderate
33566125,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.1741,0,Low
33568078,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0884,0,Low
33569149,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1701,0,Low
33571341,ΙΛΙΣΙΑ,0.9796,1,High
33575129,ΓΚΑΖΙ,0.1766,0,Low
33575299,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1567,0,Low
33577015,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0984,0,Low
33581524,ΛΥΚΑΒΗΤΤΟΣ,0.8308,1,High
33586215,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7449,1,High
33595046,ΛΥΚΑΒΗΤΤΟΣ,0.9259,1,High
33595870,ΚΕΡΑΜΕΙΚΟΣ,0.7839,1,High
33596988,ΚΕΡΑΜΕΙΚΟΣ,0.6094,0,Moderate
33598125,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7512,1,High
33598437,ΓΚΑΖΙ,0.5128,0,Moderate
33599313,ΓΚΑΖΙ,0.6517,0,Moderate
33607061,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3763,0,Low
33630972,ΓΟΥΔΙ,0.5101,0,Moderate
33636471,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,0.9633,1,High
33646553,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.1226,0,Low
33648861,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2326,0,Low
33649610,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9723,1,High
33655278,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1443,0,Low
33657359,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4674,0,Moderate
33668273,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9824,1,High
33668317,ΠΑΓΚΡΑΤΙ,0.1345,0,Low
33673875,ΝΕΟΣ ΚΟΣΜΟΣ,0.8879,1,High
33681492,ΑΜΠΕΛΟΚΗΠΟΙ,0.7202,1,High
33703171,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3463,0,Low
33709665,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.8675,1,High
33715182,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4502,0,Moderate
33718630,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3084,0,Low
33728612,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5581,0,Moderate
33734889,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.145,0,Low
33735202,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4835,0,Moderate
33739080,ΝΕΟΣ ΚΟΣΜΟΣ,0.2074,0,Low
33742566,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3037,0,Low
33744896,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.9965,1,High
33746831,ΓΟΥΔΙ,0.9987,1,High
33764094,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4674,0,Moderate
33769390,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0818,0,Low
33778102,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1467,0,Low
33796162,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5417,0,Moderate
33796626,ΓΟΥΔΙ,0.9445,1,High
33802451,ΚΟΛΩΝΑΚΙ,0.3031,0,Low
33803851,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9814,1,High
33816859,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3813,0,Low
33819692,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.474,0,Moderate
33821799,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4345,0,Moderate
33821833,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3064,0,Low
33832693,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1229,0,Low
33840583,ΝΕΟΣ ΚΟΣΜΟΣ,0.2433,0,Low
33840899,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3261,0,Low
33868313,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3536,0,Low
33877038,ΠΑΓΚΡΑΤΙ,0.1908,0,Low
33880432,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3304,0,Low
33891311,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9345,1,High
33896781,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9833,1,High
33918542,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.2532,0,Low
33923454,ΘΗΣΕΙΟ,0.5325,0,Moderate
33925601,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5063,0,Moderate
33926396,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9948,1,High
33934386,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1077,0,Low
33935555,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.567,0,Moderate
33936746,ΝΕΟΣ ΚΟΣΜΟΣ,0.2062,0,Low
33951438,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0779,0,Low
33951946,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2767,0,Low
33954358,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.995,1,High
33956749,ΑΝΩ ΚΥΨΕΛΗ,0.5174,0,Moderate
33960092,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9918,1,High
33965971,ΑΚΡΟΠΟΛΗ,0.1193,0,Low
33984608,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.1181,0,Low
33990666,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3736,0,Low
34010016,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9776,1,High
34010711,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9825,1,High
34027669,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4318,0,Moderate
34028051,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2954,0,Low
34030215,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6782,0,Moderate
34031160,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.8457,1,High
34048163,ΠΑΓΚΡΑΤΙ,0.2711,0,Low
34049627,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1594,0,Low
34060521,ΘΗΣΕΙΟ,0.0429,0,Low
34064518,ΝΕΟΣ ΚΟΣΜΟΣ,0.2449,0,Low
34069373,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5686,0,Moderate
34070734,ΠΑΓΚΡΑΤΙ,0.4016,0,Moderate
34079249,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9884,1,High
34099888,ΑΚΡΟΠΟΛΗ,0.1171,0,Low
34105261,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.277,0,Low
34106258,ΘΗΣΕΙΟ,0.8793,1,High
34107543,ΝΕΟΣ ΚΟΣΜΟΣ,0.2034,0,Low
34114128,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3722,0,Low
34132088,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3068,0,Low
34134130,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7057,1,High
34144861,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.7513,1,High
34144863,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2729,0,Low
34144883,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9761,1,High
34144977,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5255,0,Moderate
34144987,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.942,1,High
34144991,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5104,0,Moderate
34145216,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.343,0,Low
34172591,ΣΤΑΔΙΟ,0.1793,0,Low
34229699,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.2485,0,Low
34249880,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.5649,0,Moderate
34268100,ΠΑΓΚΡΑΤΙ,0.2044,0,Low
34271242,ΛΥΚΑΒΗΤΤΟΣ,0.5528,0,Moderate
34301077,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6715,0,Moderate
34304207,ΠΑΓΚΡΑΤΙ,0.5472,0,Moderate
34323670,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9856,1,High
34327334,ΑΜΠΕΛΟΚΗΠΟΙ,0.432,0,Moderate
34329689,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4512,0,Moderate
34330892,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.5396,0,Moderate
34331081,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3699,0,Low
34331083,ΣΤΑΔΙΟ,0.2421,0,Low
34331299,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.8653,1,High
34331863,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.409,0,Moderate
34332052,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4363,0,Moderate
34332172,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3867,0,Low
34351400,ΑΚΡΟΠΟΛΗ,0.2717,0,Low
34352357,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4544,0,Moderate
34361321,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.5031,0,Moderate
34361887,ΑΝΩ ΚΥΨΕΛΗ,0.9756,1,High
34380130,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7988,1,High
34383756,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1877,0,Low
34410885,ΣΤΑΔΙΟ,0.6404,0,Moderate
34413240,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4728,0,Moderate
34436459,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1266,0,Low
34436843,ΠΕΤΡΑΛΩΝΑ,0.8401,1,High
34466597,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.971,1,High
34482581,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.2191,0,Low
34510107,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1404,0,Low
34533573,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9845,1,High
34534589,ΓΟΥΔΙ,0.1429,0,Low
34536252,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4652,0,Moderate
34554457,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4468,0,Moderate
34564312,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8969,1,High
34564371,ΚΟΛΩΝΑΚΙ,0.6668,0,Moderate
34564785,ΙΛΙΣΙΑ,0.1522,0,Low
34595954,ΙΛΙΣΙΑ,0.9996,1,High
34597706,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.2127,0,Low
34599363,ΠΑΤΗΣΙΑ,0.9488,1,High
34599620,ΚΥΨΕΛΗ,0.2933,0,Low
34601783,ΠΑΓΚΡΑΤΙ,0.8335,1,High
34611549,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1285,0,Low
34618029,ΓΟΥΔΙ,0.9254,1,High
34620632,ΘΗΣΕΙΟ,0.9793,1,High
34633044,ΓΟΥΔΙ,0.3833,0,Low
34635072,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.243,0,Low
34645268,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.9806,1,High
34645780,ΑΚΡΟΠΟΛΗ,0.3093,0,Low
34652300,ΠΑΓΚΡΑΤΙ,0.4484,0,Moderate
34652704,ΠΑΓΚΡΑΤΙ,0.3838,0,Low
34661656,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8386,1,High
34667052,ΝΕΟΣ ΚΟΣΜΟΣ,0.8417,1,High
34669693,ΓΚΥΖΗ,0.1454,0,Low
34676730,ΚΟΛΩΝΑΚΙ,0.3551,0,Low
34681047,ΚΟΛΩΝΑΚΙ,0.3528,0,Low
34683125,ΚΟΛΩΝΑΚΙ,0.5068,0,Moderate
34698625,ΝΕΟΣ ΚΟΣΜΟΣ,0.1757,0,Low
34705853,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.965,1,High
34711274,ΠΑΤΗΣΙΑ,0.931,1,High
34712527,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9526,1,High
34716374,ΓΚΑΖΙ,0.8581,1,High
34718360,ΣΤΑΔΙΟ,0.1634,0,Low
34728177,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.4185,0,Moderate
34728535,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4595,0,Moderate
